relation,layer,head,accuracy_select,n_correct_select,n_total_select,accuracy_test,n_correct_test,n_total_test,accuracy_dev,n_correct_dev,n_total_dev
object_to_verb,3,2,0.010302197802197802,45,4368,0.011162790697674419,12,1075,0.012962962962962963,14,1080
object_to_verb,3,3,0.13163919413919414,575,4368,0.14790697674418604,159,1075,0.12314814814814815,133,1080
object_to_verb,3,4,0.5673076923076923,2478,4368,0.5609302325581396,603,1075,0.5694444444444444,615,1080
object_to_verb,3,5,0.046703296703296704,204,4368,0.06697674418604652,72,1075,0.049074074074074076,53,1080
object_to_verb,3,6,0.7522893772893773,3286,4368,0.7469767441860465,803,1075,0.7351851851851852,794,1080
object_to_verb,3,7,0.1336996336996337,584,4368,0.13488372093023257,145,1075,0.13796296296296295,149,1080
object_to_verb,3,8,0.002976190476190476,13,4368,0.0037209302325581397,4,1075,0.005555555555555556,6,1080
object_to_verb,3,9,0.2445054945054945,1068,4368,0.23813953488372094,256,1075,0.2324074074074074,251,1080
object_to_verb,3,10,0.3390567765567766,1481,4368,0.36465116279069765,392,1075,0.3296296296296296,356,1080
object_to_verb,3,11,0.025412087912087912,111,4368,0.023255813953488372,25,1075,0.019444444444444445,21,1080
object_to_verb,3,12,0.005265567765567766,23,4368,0.0065116279069767444,7,1075,0.008333333333333333,9,1080
object_to_verb,3,13,0.10004578754578755,437,4368,0.08465116279069768,91,1075,0.08333333333333333,90,1080
object_to_verb,3,14,0.07486263736263736,327,4368,0.07441860465116279,80,1075,0.07407407407407407,80,1080
object_to_verb,3,15,0.1652930402930403,722,4368,0.15906976744186047,171,1075,0.14722222222222223,159,1080
object_to_verb,3,16,0.031135531135531136,136,4368,0.037209302325581395,40,1075,0.03518518518518519,38,1080
object_to_verb,3,17,0.3630952380952381,1586,4368,0.3330232558139535,358,1075,0.3611111111111111,390,1080
object_to_verb,3,18,0.011675824175824176,51,4368,0.009302325581395349,10,1075,0.012037037037037037,13,1080
object_to_verb,3,19,0.036172161172161175,158,4368,0.029767441860465118,32,1075,0.030555555555555555,33,1080
object_to_verb,3,20,0.44253663003663,1933,4368,0.4223255813953488,454,1075,0.43425925925925923,469,1080
object_to_verb,3,21,0.46565934065934067,2034,4368,0.45395348837209304,488,1075,0.4648148148148148,502,1080
object_to_verb,3,22,0.059981684981684984,262,4368,0.05581395348837209,60,1075,0.04537037037037037,49,1080
object_to_verb,3,23,0.036172161172161175,158,4368,0.03627906976744186,39,1075,0.02962962962962963,32,1080
object_to_verb,3,24,0.3717948717948718,1624,4368,0.4046511627906977,435,1075,0.3638888888888889,393,1080
object_to_verb,3,25,0.7131410256410257,3115,4368,0.7218604651162791,776,1075,0.7129629629629629,770,1080
object_to_verb,3,26,0.24152930402930403,1055,4368,0.2772093023255814,298,1075,0.24259259259259258,262,1080
object_to_verb,3,27,0.28044871794871795,1225,4368,0.2874418604651163,309,1075,0.26296296296296295,284,1080
object_to_verb,4,0,0.040293040293040296,176,4368,0.044651162790697675,48,1075,0.03981481481481482,43,1080
object_to_verb,4,1,0.050824175824175824,222,4368,0.04930232558139535,53,1075,0.046296296296296294,50,1080
object_to_verb,4,2,0.2907509157509158,1270,4368,0.30046511627906974,323,1075,0.2851851851851852,308,1080
object_to_verb,4,3,0.027014652014652016,118,4368,0.030697674418604652,33,1075,0.02962962962962963,32,1080
object_to_verb,4,4,0.14102564102564102,616,4368,0.15441860465116278,166,1075,0.14629629629629629,158,1080
object_to_verb,4,5,0.07806776556776557,341,4368,0.06604651162790698,71,1075,0.06481481481481481,70,1080
object_to_verb,4,6,0.03502747252747253,153,4368,0.035348837209302326,38,1075,0.021296296296296296,23,1080
object_to_verb,4,7,0.029990842490842492,131,4368,0.03813953488372093,41,1075,0.03148148148148148,34,1080
object_to_verb,4,8,0.024496336996336996,107,4368,0.02883720930232558,31,1075,0.025,27,1080
object_to_verb,4,9,0.029304029304029304,128,4368,0.029767441860465118,32,1075,0.028703703703703703,31,1080
object_to_verb,4,10,0.016712454212454212,73,4368,0.017674418604651163,19,1075,0.018518518518518517,20,1080
object_to_verb,4,11,0.03663003663003663,160,4368,0.03906976744186046,42,1075,0.03333333333333333,36,1080
object_to_verb,4,12,0.030906593406593408,135,4368,0.03441860465116279,37,1075,0.032407407407407406,35,1080
object_to_verb,4,13,0.028388278388278388,124,4368,0.029767441860465118,32,1075,0.025,27,1080
object_to_verb,4,14,0.2859432234432234,1249,4368,0.2567441860465116,276,1075,0.26481481481481484,286,1080
object_to_verb,4,15,0.02976190476190476,130,4368,0.03255813953488372,35,1075,0.03518518518518519,38,1080
object_to_verb,4,16,0.0277014652014652,121,4368,0.026046511627906978,28,1075,0.025,27,1080
object_to_verb,4,17,0.026556776556776556,116,4368,0.03348837209302326,36,1075,0.028703703703703703,31,1080
object_to_verb,4,18,0.2893772893772894,1264,4368,0.31627906976744186,340,1075,0.28703703703703703,310,1080
object_to_verb,4,19,0.07554945054945054,330,4368,0.08465116279069768,91,1075,0.07407407407407407,80,1080
object_to_verb,4,20,0.09409340659340659,411,4368,0.09209302325581395,99,1075,0.08148148148148149,88,1080
object_to_verb,4,21,0.1163003663003663,508,4368,0.10511627906976745,113,1075,0.11944444444444445,129,1080
object_to_verb,4,22,0.05563186813186813,243,4368,0.07069767441860465,76,1075,0.046296296296296294,50,1080
object_to_verb,4,23,0.2623626373626374,1146,4368,0.2753488372093023,296,1075,0.2657407407407407,287,1080
object_to_verb,4,24,0.02976190476190476,130,4368,0.030697674418604652,33,1075,0.027777777777777776,30,1080
object_to_verb,4,25,0.037316849816849816,163,4368,0.04186046511627907,45,1075,0.027777777777777776,30,1080
object_to_verb,4,26,0.056776556776556776,248,4368,0.053953488372093024,58,1075,0.062037037037037036,67,1080
object_to_verb,4,27,0.14033882783882784,613,4368,0.14046511627906977,151,1075,0.13148148148148148,142,1080
object_to_verb,5,0,0.047619047619047616,208,4368,0.04279069767441861,46,1075,0.046296296296296294,50,1080
object_to_verb,5,1,0.07348901098901099,321,4368,0.0586046511627907,63,1075,0.062037037037037036,67,1080
object_to_verb,5,2,0.42376373626373626,1851,4368,0.3665116279069767,394,1075,0.4009259259259259,433,1080
object_to_verb,5,3,0.3901098901098901,1704,4368,0.38790697674418606,417,1075,0.3814814814814815,412,1080
object_to_verb,5,4,0.050824175824175824,222,4368,0.045581395348837206,49,1075,0.041666666666666664,45,1080
object_to_verb,5,5,0.022664835164835164,99,4368,0.024186046511627906,26,1075,0.024074074074074074,26,1080
object_to_verb,5,6,0.00847069597069597,37,4368,0.009302325581395349,10,1075,0.011111111111111112,12,1080
object_to_verb,5,7,0.0831043956043956,363,4368,0.08465116279069768,91,1075,0.07222222222222222,78,1080
object_to_verb,5,8,0.09294871794871795,406,4368,0.09209302325581395,99,1075,0.0787037037037037,85,1080
object_to_verb,5,9,0.054716117216117216,239,4368,0.03627906976744186,39,1075,0.05092592592592592,55,1080
object_to_verb,5,10,0.0451007326007326,197,4368,0.03813953488372093,41,1075,0.03518518518518519,38,1080
object_to_verb,5,11,0.01510989010989011,66,4368,0.014883720930232559,16,1075,0.020370370370370372,22,1080
object_to_verb,5,12,0.07005494505494506,306,4368,0.06976744186046512,75,1075,0.07314814814814814,79,1080
object_to_verb,5,13,0.09958791208791208,435,4368,0.08837209302325581,95,1075,0.09444444444444444,102,1080
object_to_verb,5,14,0.3408882783882784,1489,4368,0.32465116279069767,349,1075,0.33425925925925926,361,1080
object_to_verb,5,15,0.012591575091575092,55,4368,0.010232558139534883,11,1075,0.009259259259259259,10,1080
object_to_verb,5,16,0.33287545787545786,1454,4368,0.3032558139534884,326,1075,0.3277777777777778,354,1080
object_to_verb,5,17,0.011217948717948718,49,4368,0.011162790697674419,12,1075,0.007407407407407408,8,1080
object_to_verb,5,18,0.0016025641025641025,7,4368,0.0018604651162790699,2,1075,0.002777777777777778,3,1080
object_to_verb,5,19,0.006181318681318681,27,4368,0.0027906976744186047,3,1075,0.007407407407407408,8,1080
object_to_verb,5,20,0.028617216117216116,125,4368,0.021395348837209303,23,1075,0.026851851851851852,29,1080
object_to_verb,5,21,0.022893772893772892,100,4368,0.025116279069767444,27,1075,0.022222222222222223,24,1080
object_to_verb,5,22,0.15018315018315018,656,4368,0.13023255813953488,140,1075,0.14722222222222223,159,1080
object_to_verb,5,23,0.16094322344322345,703,4368,0.14232558139534884,153,1075,0.14907407407407408,161,1080
object_to_verb,5,24,0.042353479853479856,185,4368,0.04,43,1075,0.044444444444444446,48,1080
object_to_verb,5,25,0.0902014652014652,394,4368,0.07813953488372093,84,1075,0.08055555555555556,87,1080
object_to_verb,5,26,0.043498168498168496,190,4368,0.04279069767441861,46,1075,0.041666666666666664,45,1080
object_to_verb,5,27,0.15842490842490842,692,4368,0.1283720930232558,138,1075,0.14814814814814814,160,1080
object_to_verb,6,0,0.2374084249084249,1037,4368,0.20651162790697675,222,1075,0.2324074074074074,251,1080
object_to_verb,6,1,0.28456959706959706,1243,4368,0.28837209302325584,310,1075,0.275,297,1080
object_to_verb,6,2,0.21405677655677655,935,4368,0.19162790697674417,206,1075,0.20462962962962963,221,1080
object_to_verb,6,3,0.1858974358974359,812,4368,0.15813953488372093,170,1075,0.18518518518518517,200,1080
object_to_verb,6,4,0.17811355311355312,778,4368,0.17488372093023255,188,1075,0.17685185185185184,191,1080
object_to_verb,6,5,0.38324175824175827,1674,4368,0.37488372093023253,403,1075,0.387037037037037,418,1080
object_to_verb,6,6,0.23122710622710624,1010,4368,0.22511627906976744,242,1075,0.22407407407407406,242,1080
object_to_verb,6,7,0.10347985347985347,452,4368,0.10418604651162791,112,1075,0.10462962962962963,113,1080
object_to_verb,6,8,0.027472527472527472,120,4368,0.03441860465116279,37,1075,0.028703703703703703,31,1080
object_to_verb,6,9,0.07944139194139194,347,4368,0.07627906976744186,82,1075,0.08518518518518518,92,1080
object_to_verb,6,10,0.1311813186813187,573,4368,0.11813953488372093,127,1075,0.13333333333333333,144,1080
object_to_verb,6,11,0.024267399267399268,106,4368,0.022325581395348838,24,1075,0.017592592592592594,19,1080
object_to_verb,6,12,0.02564102564102564,112,4368,0.017674418604651163,19,1075,0.016666666666666666,18,1080
object_to_verb,6,13,0.047847985347985345,209,4368,0.04837209302325581,52,1075,0.041666666666666664,45,1080
object_to_verb,6,14,0.03296703296703297,144,4368,0.025116279069767444,27,1075,0.030555555555555555,33,1080
object_to_verb,6,15,0.2387820512820513,1043,4368,0.2102325581395349,226,1075,0.22870370370370371,247,1080
object_to_verb,6,16,0.042353479853479856,185,4368,0.03627906976744186,39,1075,0.04351851851851852,47,1080
object_to_verb,6,17,0.006639194139194139,29,4368,0.004651162790697674,5,1075,0.005555555555555556,6,1080
object_to_verb,6,18,0.03365384615384615,147,4368,0.026976744186046512,29,1075,0.03888888888888889,42,1080
object_to_verb,6,19,0.046474358974358976,203,4368,0.04093023255813953,44,1075,0.04537037037037037,49,1080
object_to_verb,6,20,0.03983516483516483,174,4368,0.04,43,1075,0.03611111111111111,39,1080
object_to_verb,6,21,0.6973443223443223,3046,4368,0.6818604651162791,733,1075,0.7018518518518518,758,1080
object_to_verb,6,22,0.2316849816849817,1012,4368,0.21395348837209302,230,1075,0.2351851851851852,254,1080
object_to_verb,6,23,0.026785714285714284,117,4368,0.02883720930232558,31,1075,0.02962962962962963,32,1080
object_to_verb,6,24,0.12133699633699634,530,4368,0.11255813953488372,121,1075,0.10833333333333334,117,1080
object_to_verb,6,25,0.08264652014652014,361,4368,0.07162790697674419,77,1075,0.07777777777777778,84,1080
object_to_verb,6,26,0.22847985347985347,998,4368,0.2111627906976744,227,1075,0.23055555555555557,249,1080
object_to_verb,6,27,0.2509157509157509,1096,4368,0.23348837209302326,251,1075,0.2361111111111111,255,1080
object_to_verb,7,0,0.042582417582417584,186,4368,0.030697674418604652,33,1075,0.03981481481481482,43,1080
object_to_verb,7,1,0.016483516483516484,72,4368,0.017674418604651163,19,1075,0.01574074074074074,17,1080
object_to_verb,7,2,0.09180402930402931,401,4368,0.1013953488372093,109,1075,0.09814814814814815,106,1080
object_to_verb,7,3,0.05105311355311355,223,4368,0.045581395348837206,49,1075,0.04814814814814815,52,1080
object_to_verb,7,4,0.22229853479853479,971,4368,0.2186046511627907,235,1075,0.2064814814814815,223,1080
object_to_verb,7,5,0.03273809523809524,143,4368,0.03627906976744186,39,1075,0.026851851851851852,29,1080
object_to_verb,7,6,0.010073260073260074,44,4368,0.009302325581395349,10,1075,0.012962962962962963,14,1080
object_to_verb,7,7,0.05654761904761905,247,4368,0.05023255813953489,54,1075,0.05740740740740741,62,1080
object_to_verb,7,8,0.04990842490842491,218,4368,0.03813953488372093,41,1075,0.046296296296296294,50,1080
object_to_verb,7,9,0.048534798534798536,212,4368,0.044651162790697675,48,1075,0.04351851851851852,47,1080
object_to_verb,7,10,0.027930402930402932,122,4368,0.01953488372093023,21,1075,0.019444444444444445,21,1080
object_to_verb,7,11,0.0902014652014652,394,4368,0.08372093023255814,90,1075,0.10185185185185185,110,1080
object_to_verb,7,12,0.6110347985347986,2669,4368,0.6390697674418605,687,1075,0.612037037037037,661,1080
object_to_verb,7,13,0.14674908424908426,641,4368,0.13209302325581396,142,1075,0.14351851851851852,155,1080
object_to_verb,7,14,0.027930402930402932,122,4368,0.01581395348837209,17,1075,0.023148148148148147,25,1080
object_to_verb,7,15,0.03273809523809524,143,4368,0.026976744186046512,29,1075,0.025,27,1080
object_to_verb,7,16,0.1266025641025641,553,4368,0.11534883720930232,124,1075,0.125,135,1080
object_to_verb,7,17,0.03708791208791209,162,4368,0.026046511627906978,28,1075,0.028703703703703703,31,1080
object_to_verb,7,18,0.0277014652014652,121,4368,0.025116279069767444,27,1075,0.027777777777777776,30,1080
object_to_verb,7,19,0.020375457875457876,89,4368,0.011162790697674419,12,1075,0.009259259259259259,10,1080
object_to_verb,7,20,0.052655677655677656,230,4368,0.05023255813953489,54,1075,0.05092592592592592,55,1080
object_to_verb,7,21,0.10508241758241758,459,4368,0.08651162790697674,93,1075,0.09166666666666666,99,1080
object_to_verb,7,22,0.11378205128205128,497,4368,0.1330232558139535,143,1075,0.10740740740740741,116,1080
object_to_verb,7,23,0.02976190476190476,130,4368,0.01953488372093023,21,1075,0.020370370370370372,22,1080
object_to_verb,7,24,0.049679487179487176,217,4368,0.046511627906976744,50,1075,0.041666666666666664,45,1080
object_to_verb,7,25,0.033195970695970696,145,4368,0.024186046511627906,26,1075,0.028703703703703703,31,1080
object_to_verb,7,26,0.04532967032967033,198,4368,0.03162790697674418,34,1075,0.040740740740740744,44,1080
object_to_verb,7,27,0.020604395604395604,90,4368,0.018604651162790697,20,1075,0.025,27,1080
object_to_verb,8,0,0.02403846153846154,105,4368,0.01581395348837209,17,1075,0.014814814814814815,16,1080
object_to_verb,8,1,0.1565934065934066,684,4368,0.13953488372093023,150,1075,0.14629629629629629,158,1080
object_to_verb,8,2,0.04487179487179487,196,4368,0.03255813953488372,35,1075,0.03148148148148148,34,1080
object_to_verb,8,3,0.03205128205128205,140,4368,0.023255813953488372,25,1075,0.022222222222222223,24,1080
object_to_verb,8,4,0.023809523809523808,104,4368,0.017674418604651163,19,1075,0.017592592592592594,19,1080
object_to_verb,8,5,0.024267399267399268,106,4368,0.024186046511627906,26,1075,0.023148148148148147,25,1080
object_to_verb,8,6,0.029304029304029304,128,4368,0.026976744186046512,29,1075,0.025925925925925925,28,1080
object_to_verb,8,7,0.021749084249084248,95,4368,0.024186046511627906,26,1075,0.014814814814814815,16,1080
object_to_verb,8,8,0.024725274725274724,108,4368,0.01953488372093023,21,1075,0.024074074074074074,26,1080
object_to_verb,8,9,0.030448717948717948,133,4368,0.01953488372093023,21,1075,0.023148148148148147,25,1080
object_to_verb,8,10,0.04945054945054945,216,4368,0.04,43,1075,0.03333333333333333,36,1080
object_to_verb,8,11,0.10279304029304029,449,4368,0.0827906976744186,89,1075,0.08333333333333333,90,1080
object_to_verb,8,12,0.04120879120879121,180,4368,0.03255813953488372,35,1075,0.03425925925925926,37,1080
object_to_verb,8,13,0.07348901098901099,321,4368,0.05023255813953489,54,1075,0.06851851851851852,74,1080
object_to_verb,8,14,0.47298534798534797,2066,4368,0.4390697674418605,472,1075,0.46574074074074073,503,1080
object_to_verb,8,15,0.2625915750915751,1147,4368,0.25488372093023254,274,1075,0.25092592592592594,271,1080
object_to_verb,8,16,0.10943223443223443,478,4368,0.11534883720930232,124,1075,0.10740740740740741,116,1080
object_to_verb,8,17,0.049679487179487176,217,4368,0.03348837209302326,36,1075,0.040740740740740744,44,1080
object_to_verb,8,18,0.06021062271062271,263,4368,0.05116279069767442,55,1075,0.06481481481481481,70,1080
object_to_verb,8,19,0.08928571428571429,390,4368,0.08465116279069768,91,1075,0.10277777777777777,111,1080
object_to_verb,8,20,0.07577838827838827,331,4368,0.0641860465116279,69,1075,0.08425925925925926,91,1080
object_to_verb,8,21,0.029990842490842492,131,4368,0.025116279069767444,27,1075,0.03148148148148148,34,1080
object_to_verb,8,22,0.030906593406593408,135,4368,0.024186046511627906,26,1075,0.032407407407407406,35,1080
object_to_verb,8,23,0.019688644688644688,86,4368,0.012093023255813953,13,1075,0.01574074074074074,17,1080
object_to_verb,8,24,0.027014652014652016,118,4368,0.01674418604651163,18,1075,0.023148148148148147,25,1080
object_to_verb,8,25,0.025412087912087912,111,4368,0.01581395348837209,17,1075,0.020370370370370372,22,1080
object_to_verb,8,26,0.020833333333333332,91,4368,0.013953488372093023,15,1075,0.023148148148148147,25,1080
object_to_verb,8,27,0.025412087912087912,111,4368,0.01674418604651163,18,1075,0.025925925925925925,28,1080
object_to_verb,9,0,0.17307692307692307,756,4368,0.1655813953488372,178,1075,0.17222222222222222,186,1080
object_to_verb,9,1,0.08745421245421245,382,4368,0.08465116279069768,91,1075,0.08611111111111111,93,1080
object_to_verb,9,2,0.02976190476190476,130,4368,0.017674418604651163,19,1075,0.023148148148148147,25,1080
object_to_verb,9,3,0.027014652014652016,118,4368,0.018604651162790697,20,1075,0.020370370370370372,22,1080
object_to_verb,9,4,0.026785714285714284,117,4368,0.021395348837209303,23,1075,0.018518518518518517,20,1080
object_to_verb,9,5,0.04395604395604396,192,4368,0.04186046511627907,45,1075,0.04814814814814815,52,1080
object_to_verb,9,6,0.08836996336996338,386,4368,0.08651162790697674,93,1075,0.07962962962962963,86,1080
object_to_verb,9,7,0.02197802197802198,96,4368,0.013023255813953489,14,1075,0.019444444444444445,21,1080
object_to_verb,9,8,0.019688644688644688,86,4368,0.018604651162790697,20,1075,0.012962962962962963,14,1080
object_to_verb,9,9,0.01694139194139194,74,4368,0.011162790697674419,12,1075,0.012037037037037037,13,1080
object_to_verb,9,10,0.016254578754578756,71,4368,0.010232558139534883,11,1075,0.009259259259259259,10,1080
object_to_verb,9,11,0.04922161172161172,215,4368,0.04093023255813953,44,1075,0.049074074074074076,53,1080
object_to_verb,9,12,0.1362179487179487,595,4368,0.11255813953488372,121,1075,0.14444444444444443,156,1080
object_to_verb,9,13,0.07074175824175824,309,4368,0.08186046511627906,88,1075,0.07037037037037037,76,1080
object_to_verb,9,14,0.04487179487179487,196,4368,0.029767441860465118,32,1075,0.03333333333333333,36,1080
object_to_verb,9,15,0.03365384615384615,147,4368,0.03348837209302326,36,1075,0.024074074074074074,26,1080
object_to_verb,9,16,0.07463369963369963,326,4368,0.06976744186046512,75,1075,0.07685185185185185,83,1080
object_to_verb,9,17,0.03296703296703297,144,4368,0.023255813953488372,25,1075,0.027777777777777776,30,1080
object_to_verb,9,18,0.03594322344322344,157,4368,0.023255813953488372,25,1075,0.03333333333333333,36,1080
object_to_verb,9,19,0.034340659340659344,150,4368,0.018604651162790697,20,1075,0.03148148148148148,34,1080
object_to_verb,9,20,0.047847985347985345,209,4368,0.035348837209302326,38,1075,0.046296296296296294,50,1080
object_to_verb,9,21,0.2387820512820513,1043,4368,0.22046511627906976,237,1075,0.23148148148148148,250,1080
object_to_verb,9,22,0.03273809523809524,143,4368,0.03162790697674418,34,1075,0.03148148148148148,34,1080
object_to_verb,9,23,0.04075091575091575,178,4368,0.04279069767441861,46,1075,0.041666666666666664,45,1080
object_to_verb,9,24,0.03891941391941392,170,4368,0.03441860465116279,37,1075,0.026851851851851852,29,1080
object_to_verb,9,25,0.04922161172161172,215,4368,0.03906976744186046,42,1075,0.03148148148148148,34,1080
object_to_verb,9,26,0.0260989010989011,114,4368,0.01953488372093023,21,1075,0.021296296296296296,23,1080
object_to_verb,9,27,0.12912087912087913,564,4368,0.1516279069767442,163,1075,0.12685185185185185,137,1080
object_to_verb,10,0,0.0260989010989011,114,4368,0.013023255813953489,14,1075,0.014814814814814815,16,1080
object_to_verb,10,1,0.07852564102564102,343,4368,0.07162790697674419,77,1075,0.075,81,1080
object_to_verb,10,2,0.010531135531135532,46,4368,0.011162790697674419,12,1075,0.009259259259259259,10,1080
object_to_verb,10,3,0.02403846153846154,105,4368,0.013953488372093023,15,1075,0.016666666666666666,18,1080
object_to_verb,10,4,0.24587912087912087,1074,4368,0.2102325581395349,226,1075,0.2361111111111111,255,1080
object_to_verb,10,5,0.03456959706959707,151,4368,0.03162790697674418,34,1075,0.03333333333333333,36,1080
object_to_verb,10,6,0.04693223443223443,205,4368,0.03627906976744186,39,1075,0.037037037037037035,40,1080
object_to_verb,10,7,0.049679487179487176,217,4368,0.029767441860465118,32,1075,0.03425925925925926,37,1080
object_to_verb,10,8,0.31204212454212454,1363,4368,0.2855813953488372,307,1075,0.29444444444444445,318,1080
object_to_verb,10,9,0.03708791208791209,162,4368,0.029767441860465118,32,1075,0.019444444444444445,21,1080
object_to_verb,10,10,0.0260989010989011,114,4368,0.01674418604651163,18,1075,0.024074074074074074,26,1080
object_to_verb,10,11,0.10462454212454213,457,4368,0.10697674418604651,115,1075,0.10185185185185185,110,1080
object_to_verb,10,12,0.14583333333333334,637,4368,0.14232558139534884,153,1075,0.1398148148148148,151,1080
object_to_verb,10,13,0.15132783882783882,661,4368,0.13116279069767442,141,1075,0.14907407407407408,161,1080
object_to_verb,10,14,0.06845238095238096,299,4368,0.06976744186046512,75,1075,0.062037037037037036,67,1080
object_to_verb,10,15,0.04899267399267399,214,4368,0.04186046511627907,45,1075,0.05,54,1080
object_to_verb,10,16,0.12614468864468864,551,4368,0.11348837209302326,122,1075,0.12407407407407407,134,1080
object_to_verb,10,17,0.04601648351648352,201,4368,0.03627906976744186,39,1075,0.05,54,1080
object_to_verb,10,18,0.06272893772893773,274,4368,0.05116279069767442,55,1075,0.06666666666666667,72,1080
object_to_verb,10,19,0.031135531135531136,136,4368,0.026046511627906978,28,1075,0.025,27,1080
object_to_verb,10,20,0.04006410256410257,175,4368,0.024186046511627906,26,1075,0.03333333333333333,36,1080
object_to_verb,10,21,0.01488095238095238,65,4368,0.013023255813953489,14,1075,0.010185185185185186,11,1080
object_to_verb,10,22,0.16254578754578755,710,4368,0.13209302325581396,142,1075,0.1537037037037037,166,1080
object_to_verb,10,23,0.03914835164835165,171,4368,0.03348837209302326,36,1075,0.03611111111111111,39,1080
object_to_verb,10,24,0.1282051282051282,560,4368,0.12186046511627907,131,1075,0.10925925925925926,118,1080
object_to_verb,10,25,0.037316849816849816,163,4368,0.03348837209302326,36,1075,0.037037037037037035,40,1080
object_to_verb,10,26,0.12706043956043955,555,4368,0.09767441860465116,105,1075,0.13425925925925927,145,1080
object_to_verb,10,27,0.19597069597069597,856,4368,0.1869767441860465,201,1075,0.19907407407407407,215,1080
object_to_verb,11,0,0.019917582417582416,87,4368,0.012093023255813953,13,1075,0.014814814814814815,16,1080
object_to_verb,11,1,0.23145604395604397,1011,4368,0.2158139534883721,232,1075,0.21666666666666667,234,1080
object_to_verb,11,2,0.020375457875457876,89,4368,0.017674418604651163,19,1075,0.014814814814814815,16,1080
object_to_verb,11,3,0.10256410256410256,448,4368,0.08837209302325581,95,1075,0.10740740740740741,116,1080
object_to_verb,11,4,0.026785714285714284,117,4368,0.024186046511627906,26,1075,0.017592592592592594,19,1080
object_to_verb,11,5,0.06433150183150182,281,4368,0.05116279069767442,55,1075,0.04537037037037037,49,1080
object_to_verb,11,6,0.04189560439560439,183,4368,0.037209302325581395,40,1075,0.04722222222222222,51,1080
object_to_verb,11,7,0.03571428571428571,156,4368,0.023255813953488372,25,1075,0.028703703703703703,31,1080
object_to_verb,11,8,0.018772893772893772,82,4368,0.013023255813953489,14,1075,0.014814814814814815,16,1080
object_to_verb,11,9,0.02564102564102564,112,4368,0.013953488372093023,15,1075,0.020370370370370372,22,1080
object_to_verb,11,10,0.018086080586080588,79,4368,0.011162790697674419,12,1075,0.012962962962962963,14,1080
object_to_verb,11,11,0.024267399267399268,106,4368,0.013023255813953489,14,1075,0.022222222222222223,24,1080
object_to_verb,11,12,0.016483516483516484,72,4368,0.010232558139534883,11,1075,0.013888888888888888,15,1080
object_to_verb,11,13,0.022435897435897436,98,4368,0.014883720930232559,16,1075,0.018518518518518517,20,1080
object_to_verb,11,14,0.01694139194139194,74,4368,0.01581395348837209,17,1075,0.01574074074074074,17,1080
object_to_verb,11,15,0.0902014652014652,394,4368,0.09023255813953489,97,1075,0.09166666666666666,99,1080
object_to_verb,11,16,0.17284798534798534,755,4368,0.16651162790697674,179,1075,0.1648148148148148,178,1080
object_to_verb,11,17,0.10554029304029304,461,4368,0.09023255813953489,97,1075,0.10833333333333334,117,1080
object_to_verb,11,18,0.34363553113553114,1501,4368,0.32651162790697674,351,1075,0.33240740740740743,359,1080
object_to_verb,11,19,0.048763736263736264,213,4368,0.03441860465116279,37,1075,0.04722222222222222,51,1080
object_to_verb,11,20,0.038003663003663,166,4368,0.030697674418604652,33,1075,0.03518518518518519,38,1080
object_to_verb,11,21,0.27037545787545786,1181,4368,0.2567441860465116,276,1075,0.2712962962962963,293,1080
object_to_verb,11,22,0.07028388278388278,307,4368,0.06046511627906977,65,1075,0.06759259259259259,73,1080
object_to_verb,11,23,0.023809523809523808,104,4368,0.012093023255813953,13,1075,0.017592592592592594,19,1080
object_to_verb,11,24,0.04097985347985348,179,4368,0.02883720930232558,31,1075,0.03796296296296296,41,1080
object_to_verb,11,25,0.12522893772893773,547,4368,0.10697674418604651,115,1075,0.12037037037037036,130,1080
object_to_verb,11,26,0.025869963369963368,113,4368,0.012093023255813953,13,1075,0.020370370370370372,22,1080
object_to_verb,11,27,0.023351648351648352,102,4368,0.01674418604651163,18,1075,0.018518518518518517,20,1080
object_to_verb,12,0,0.06318681318681318,276,4368,0.07255813953488371,78,1075,0.06018518518518518,65,1080
object_to_verb,12,1,0.029990842490842492,131,4368,0.025116279069767444,27,1075,0.026851851851851852,29,1080
object_to_verb,12,2,0.028617216117216116,125,4368,0.013953488372093023,15,1075,0.025,27,1080
object_to_verb,12,3,0.13507326007326007,590,4368,0.12186046511627907,131,1075,0.1398148148148148,151,1080
object_to_verb,12,4,0.036401098901098904,159,4368,0.026976744186046512,29,1075,0.025,27,1080
object_to_verb,12,5,0.08493589743589744,371,4368,0.07162790697674419,77,1075,0.08518518518518518,92,1080
object_to_verb,12,6,0.037316849816849816,163,4368,0.025116279069767444,27,1075,0.028703703703703703,31,1080
object_to_verb,12,7,0.023122710622710624,101,4368,0.01953488372093023,21,1075,0.025925925925925925,28,1080
object_to_verb,12,8,0.02152014652014652,94,4368,0.01953488372093023,21,1075,0.016666666666666666,18,1080
object_to_verb,12,9,0.06524725274725275,285,4368,0.06046511627906977,65,1075,0.062037037037037036,67,1080
object_to_verb,12,10,0.058836996336996336,257,4368,0.053023255813953486,57,1075,0.05185185185185185,56,1080
object_to_verb,12,11,0.032280219780219783,141,4368,0.021395348837209303,23,1075,0.021296296296296296,23,1080
object_to_verb,12,12,0.024954212454212456,109,4368,0.01674418604651163,18,1075,0.021296296296296296,23,1080
