treebank,timestep,normalized_progress,layer,head,entropy_mean,entropy_normalized,entropy_no_bos,bos_sink_mass,n_seeds
UD_English-EWT,16,0.25,23,26,0.5469079486727172,0.1757967482882472,1.2584198174831915,0.7830695927767372,3
UD_English-EWT,16,0.25,23,27,0.5061542280323681,0.16392029882264483,1.2659462093967666,0.8057461732180826,3
UD_English-EWT,16,0.25,23,28,1.7585114564861974,0.5968243114935244,2.058318465622396,0.4468656372591066,3
UD_English-EWT,16,0.25,23,29,1.2636933768056131,0.4251820616329085,1.6208071880490402,0.5846748396767837,3
UD_English-EWT,16,0.25,23,30,0.49493673283314993,0.15793995906256195,1.287545409240168,0.8128911716310486,3
UD_English-EWT,16,0.25,23,31,0.8729799990431967,0.28907050118393146,1.6181780930153877,0.7270650443212148,3
UD_English-EWT,16,0.25,24,0,0.6543412229236222,0.21491858505309713,1.2886994640005307,0.7581955598894581,3
UD_English-EWT,16,0.25,24,1,1.4661244583911583,0.49755685291302226,1.856361083482784,0.48304997105321057,3
UD_English-EWT,16,0.25,24,2,0.5568157506662206,0.18135954652962108,1.2426692166710052,0.7813799452640536,3
UD_English-EWT,16,0.25,24,3,0.6541323950768657,0.21598795896060152,1.3439579724668371,0.7823899520632347,3
UD_English-EWT,16,0.25,24,4,1.0715464863702249,0.35511873040911496,1.8435333510674197,0.6945144753896365,3
UD_English-EWT,16,0.25,24,5,0.801167981268224,0.27032761868150507,1.5105037309758649,0.7265930877343661,3
UD_English-EWT,16,0.25,24,6,1.0819519258940589,0.365774349850655,1.3474924715273149,0.5510414193956036,3
UD_English-EWT,16,0.25,24,7,1.1893247166455116,0.4051207888579651,1.798740015628125,0.6268806173338916,3
UD_English-EWT,16,0.25,24,8,0.7254955194218725,0.2424416764892081,1.4385917325570283,0.7626788467575943,3
UD_English-EWT,16,0.25,24,9,0.6631263207868149,0.21875526588274427,1.4379113830476726,0.7666366164774407,3
UD_English-EWT,16,0.25,24,10,1.2740475736449868,0.4298588860345723,1.8053295364796789,0.5954644500612126,3
UD_English-EWT,16,0.25,24,11,0.6170613749821302,0.2010404936535002,1.3735745017211511,0.7924957832284204,3
UD_English-EWT,16,0.25,24,12,0.8224604211659434,0.27325760515640835,1.567265811445826,0.7267987730290285,3
UD_English-EWT,16,0.25,24,13,1.5962674818349452,0.5472956813451154,1.5235243542001113,0.2784618539616927,3
UD_English-EWT,16,0.25,24,14,1.2854303164519572,0.4281645073183899,1.9227454455226713,0.610021136002191,3
UD_English-EWT,16,0.25,24,15,0.7793611201690086,0.25706965171092466,1.4884450897465857,0.7510256105270542,3
UD_English-EWT,16,0.25,24,16,0.9590840852244304,0.31575023294350163,1.7370931295260705,0.7188945923726632,3
UD_English-EWT,16,0.25,24,17,0.9811753796410149,0.32564714332815187,1.7206285753048183,0.7059645766633239,3
UD_English-EWT,16,0.25,24,18,1.9863359592651408,0.6804464026091311,2.20587617424885,0.37311292493305354,3
UD_English-EWT,16,0.25,24,19,0.7596586171218714,0.24759585888571156,1.5291737547799105,0.7464273640502563,3
UD_English-EWT,16,0.25,24,20,0.43532844799111015,0.14103953367547015,1.1466755542144151,0.825667878779123,3
UD_English-EWT,16,0.25,24,21,0.5839676819266735,0.19170684407283645,1.2053857897705176,0.7705424511448933,3
UD_English-EWT,16,0.25,24,22,0.575763701995621,0.18700727605462783,1.2718559399532163,0.7796188607567647,3
UD_English-EWT,16,0.25,24,23,1.8931460052131521,0.6401153728637322,2.1866241550456413,0.3909511846441009,3
UD_English-EWT,16,0.25,24,24,1.2803611567681605,0.42828157016216944,1.896892454997655,0.6178965301800838,3
UD_English-EWT,16,0.25,24,25,0.7993398157231685,0.266192523725263,1.4051903157964862,0.7160248037746587,3
UD_English-EWT,16,0.25,24,26,0.8492591367433957,0.28474017219424574,1.2500233828261467,0.6560433028038516,3
UD_English-EWT,16,0.25,24,27,0.9078045310503473,0.3052290911686171,1.2972559846381237,0.6595278350951893,3
UD_English-EWT,16,0.25,24,28,0.6861615279903178,0.22818330281968813,1.3434245227844555,0.7557814556542098,3
UD_English-EWT,16,0.25,24,29,0.9288715427039099,0.31191944625764706,1.6231077260495537,0.7237208950484276,3
UD_English-EWT,16,0.25,24,30,0.9042220230609558,0.31819032754185855,0.8096146446488159,0.2646117785602862,3
UD_English-EWT,16,0.25,24,31,0.7497660682887816,0.24503644349185824,1.3127271042006916,0.7295390699119841,3
UD_English-EWT,16,0.25,25,0,1.0571489415533557,0.3533740090969644,1.7766695750677084,0.6847280388619947,3
UD_English-EWT,16,0.25,25,1,0.574964443625431,0.18584689457403777,1.350036346704745,0.7870462965864844,3
UD_English-EWT,16,0.25,25,2,0.6966488526316397,0.23284223687772268,1.2495067564597546,0.7390874554089293,3
UD_English-EWT,16,0.25,25,3,0.7047558296811114,0.23134246535891012,1.5730470028622772,0.7833377573306661,3
UD_English-EWT,16,0.25,25,4,0.7897152834061282,0.2656420934131074,1.3463543983675093,0.7051631476872605,3
UD_English-EWT,16,0.25,25,5,1.2286229468746372,0.4204787698341958,1.7739805608363532,0.5995682769103862,3
UD_English-EWT,16,0.25,25,6,0.7240765552072088,0.23966407321244207,1.3639197987258325,0.7296729559156847,3
UD_English-EWT,16,0.25,25,7,0.7680361757227958,0.2556993237854353,1.4450324895114848,0.7588587852639361,3
UD_English-EWT,16,0.25,25,8,0.5046963532300893,0.1626117819574965,1.2136489856031423,0.8006601202927652,3
UD_English-EWT,16,0.25,25,9,0.9352897365114403,0.3086605018805475,1.7384283275687846,0.7124376814873492,3
UD_English-EWT,16,0.25,25,10,0.6243221146107154,0.20225971524954822,1.484667117702342,0.7852485832946549,3
UD_English-EWT,16,0.25,25,11,0.7144451645357307,0.24102111082381564,1.3907043396381624,0.7614968999582453,3
UD_English-EWT,16,0.25,25,12,0.9435114730997706,0.307925037778439,1.7632412076104969,0.7117287635273947,3
UD_English-EWT,16,0.25,25,13,0.5421529450591226,0.17589223106393423,1.2406987188645182,0.7870615455025098,3
UD_English-EWT,16,0.25,25,14,0.4973100474908378,0.15919104560010325,1.2965713952462747,0.8049614632634517,3
UD_English-EWT,16,0.25,25,15,0.9048861373276984,0.30194496897766826,1.5892289702276716,0.7077558752156129,3
UD_English-EWT,16,0.25,25,16,0.7600589380048229,0.25496810752871313,1.5143214034931038,0.7598469779845362,3
UD_English-EWT,16,0.25,25,17,0.8533928834974006,0.28462262095744384,1.5659279758025821,0.7320814086548401,3
UD_English-EWT,16,0.25,25,18,0.7350821732992955,0.24321165488344124,1.3577938496469366,0.7308788257557729,3
UD_English-EWT,16,0.25,25,19,0.9586116168749789,0.3245667274668134,1.19381042195311,0.6280161266593443,3
UD_English-EWT,16,0.25,25,20,0.5317220181440477,0.1724189628858818,1.2273574971571863,0.7902612761002312,3
UD_English-EWT,16,0.25,25,21,0.868104726245766,0.2872171460978266,1.6647521211122769,0.7418854898740902,3
UD_English-EWT,16,0.25,25,22,1.0389222764293027,0.3534739394629805,1.6438120027057461,0.673377297347062,3
UD_English-EWT,16,0.25,25,23,1.0257521138708015,0.34044755090075546,1.797130658001196,0.6931759149093989,3
UD_English-EWT,16,0.25,25,24,0.7265782735814326,0.24296524116128193,1.5462876303233408,0.7620414886928972,3
UD_English-EWT,16,0.25,25,25,0.6574260472152077,0.21865406392891984,1.3532731017141935,0.762907447622502,3
UD_English-EWT,16,0.25,25,26,0.8794524872672146,0.2904262602777103,1.5471179671924837,0.7091686358855179,3
UD_English-EWT,16,0.25,25,27,0.8377571598930329,0.2831679546767896,1.494548412891468,0.7238853472965229,3
UD_English-EWT,16,0.25,25,28,1.1777075927277079,0.41059440298375754,1.2372073539293529,0.4007033572306615,3
UD_English-EWT,16,0.25,25,29,1.1049298480940213,0.3810201959348604,1.52539416638717,0.6245561070970933,3
UD_English-EWT,16,0.25,25,30,0.767627045335774,0.25542971850771506,1.3209248609528732,0.7235045573234776,3
UD_English-EWT,16,0.25,25,31,0.515975750039564,0.16749108749999916,1.2679750480008851,0.8102197701515178,3
UD_English-EWT,16,0.25,26,0,0.6870608503823398,0.22746401276093364,1.331358943623109,0.7358385658397157,3
UD_English-EWT,16,0.25,26,1,0.5978144662444546,0.19444630784194625,1.3082757922116741,0.7689052816337901,3
UD_English-EWT,16,0.25,26,2,1.2443410554028818,0.41984054572432417,1.8550025370983043,0.6266979587031952,3
UD_English-EWT,16,0.25,26,3,0.8972964310621628,0.30318182483077977,1.57677845796655,0.7232761108579423,3
UD_English-EWT,16,0.25,26,4,1.7126648256958943,0.5944048079690863,1.709843373906634,0.23594409486241572,3
UD_English-EWT,16,0.25,26,5,0.5965846596024456,0.1936555365100503,1.2400303699334028,0.7713179154582797,3
UD_English-EWT,16,0.25,26,6,0.8868203594846369,0.302680681328983,1.4465462191264489,0.6762796406428887,3
UD_English-EWT,16,0.25,26,7,0.6531957629491288,0.21226101701159727,1.4519736348347694,0.778943479373264,3
UD_English-EWT,16,0.25,26,8,0.6690088685462845,0.22031468567345122,1.2628518365228547,0.747607217148245,3
UD_English-EWT,16,0.25,26,9,1.1660349713892886,0.3960293023176966,1.6613594678473167,0.6135117071248143,3
UD_English-EWT,16,0.25,26,10,1.6606651551763651,0.5632411725683398,2.067541935459078,0.4957573048580431,3
UD_English-EWT,16,0.25,26,11,0.6571481181122023,0.21446742146667805,1.247144742320904,0.7475632790252159,3
UD_English-EWT,16,0.25,26,12,0.36216208812711126,0.11351156944196115,1.185760458688742,0.8535239743594697,3
UD_English-EWT,16,0.25,26,13,0.751009508261698,0.2569628239817958,0.832181747045999,0.41988456349663833,3
UD_English-EWT,16,0.25,26,14,1.3706451260055565,0.459862738474525,1.7373077128157155,0.49946677022849384,3
UD_English-EWT,16,0.25,26,15,1.5511802518384055,0.5240493850453413,1.943887405192483,0.4615399373698647,3
UD_English-EWT,16,0.25,26,16,0.8355496085311654,0.2778603158728347,1.4015332778240597,0.7006218811812622,3
UD_English-EWT,16,0.25,26,17,0.6605207730264476,0.21762760587033214,1.5227907824928861,0.7792070982248296,3
UD_English-EWT,16,0.25,26,18,0.833989004002297,0.2832059106112666,1.1835678344107283,0.6418018783620797,3
UD_English-EWT,16,0.25,26,19,2.1534358874261925,0.7394621596011742,2.119226183966209,0.18979133121866076,3
UD_English-EWT,16,0.25,26,20,0.8459237512363925,0.28020838837398854,1.621258774429614,0.7312680187826817,3
UD_English-EWT,16,0.25,26,21,1.365957638387906,0.4614428113704931,1.955672218499939,0.5880902277505897,3
UD_English-EWT,16,0.25,26,22,1.0941708597247717,0.3760156696679271,1.2124749320832324,0.4842163970887335,3
UD_English-EWT,16,0.25,26,23,0.9428105282653224,0.3143893203448728,1.7199953565126342,0.7163252038966003,3
UD_English-EWT,16,0.25,26,24,1.0489306572302226,0.35103981758048847,1.8462199180748293,0.7018518860100723,3
UD_English-EWT,16,0.25,26,25,1.243986517014508,0.4231263404891899,1.8774614512431818,0.6294228807430993,3
UD_English-EWT,16,0.25,26,26,0.9056150482081976,0.3003186221779044,1.625741161677464,0.721035801261012,3
UD_English-EWT,16,0.25,26,27,1.0244720698162941,0.34307233864723113,1.715782715933896,0.6927535428049786,3
UD_English-EWT,16,0.25,26,28,1.1938950983987262,0.4062583404907003,1.6453542761463937,0.5717690751696165,3
UD_English-EWT,16,0.25,26,29,1.3334512724821035,0.45272334154783483,1.8915320686005286,0.595130214647463,3
UD_English-EWT,16,0.25,26,30,0.8857189326636995,0.29466309056418843,1.3093171067169456,0.6363201023559536,3
UD_English-EWT,16,0.25,26,31,0.6019491531898035,0.19678936514983084,1.275444215804827,0.7650747511176247,3
UD_English-EWT,16,0.25,27,0,0.6165482696376483,0.20191932171973348,1.1810362529423502,0.7604316304181661,3
UD_English-EWT,16,0.25,27,1,0.5165313795286965,0.16561215908990967,1.138457580824096,0.782115597291451,3
UD_English-EWT,16,0.25,27,2,1.5646133947242153,0.5390963166517855,1.597925860129419,0.2935788882098997,3
UD_English-EWT,16,0.25,27,3,0.5363822396834447,0.1726030652705607,1.2373004980412448,0.7963454175082277,3
UD_English-EWT,16,0.25,27,4,1.0044256645527911,0.3394482279864763,1.527002141463192,0.6665556695454758,3
UD_English-EWT,16,0.25,27,5,0.4886684459964923,0.15655650270641366,1.2399137876927853,0.8082581188237948,3
UD_English-EWT,16,0.25,27,6,1.130062448793856,0.3905345468844655,1.2782473384465458,0.5102185945082558,3
UD_English-EWT,16,0.25,27,7,1.1981329330003978,0.4158173896005896,1.1421496514197038,0.32064802985204105,3
UD_English-EWT,16,0.25,27,8,0.9851021077517821,0.33734328956266896,1.3006354631594839,0.6389823202552691,3
UD_English-EWT,16,0.25,27,9,0.8457580876718183,0.2838087423852151,1.1299999815383026,0.6023335719179151,3
UD_English-EWT,16,0.25,27,10,0.6906117686869505,0.2277825640833416,1.5828484809925214,0.7783064680659163,3
UD_English-EWT,16,0.25,27,11,0.7527525178267059,0.24867068110152615,1.3695929419446078,0.7209936690759355,3
UD_English-EWT,16,0.25,27,12,1.5447935277429867,0.5325428905247122,1.5208963391613655,0.25736195647339244,3
UD_English-EWT,16,0.25,27,13,0.5015072233301463,0.15982520048470933,1.3199578240065952,0.8114488862169896,3
UD_English-EWT,16,0.25,27,14,0.5907484582135071,0.19265648404065053,1.3080784061954158,0.7849270545271901,3
UD_English-EWT,16,0.25,27,15,1.4941013801591858,0.5057948900620793,1.8557257093964161,0.4885453185938529,3
UD_English-EWT,16,0.25,27,16,1.8351400682129277,0.624481996633316,2.0958643043736074,0.35426168854200774,3
UD_English-EWT,16,0.25,27,17,0.9517188405241471,0.33020996029585437,0.9228368777992078,0.42766614980954937,3
UD_English-EWT,16,0.25,27,18,0.8006045485902679,0.26200489326039217,1.549908093768825,0.7364563867178336,3
UD_English-EWT,16,0.25,27,19,0.6145216360152148,0.19986375969391865,1.3123823544672115,0.7743874999180518,3
UD_English-EWT,16,0.25,27,20,0.8365555654783718,0.281959757127397,1.6024338728756744,0.7282619563445367,3
UD_English-EWT,16,0.25,27,21,0.6135337543156413,0.20009202285176095,1.3071416110302472,0.7776055667949722,3
UD_English-EWT,16,0.25,27,22,0.9239111283627798,0.31363870738199723,1.3185577125904338,0.6624285288304362,3
UD_English-EWT,16,0.25,27,23,0.7084575472789764,0.23280729702885902,1.4275656981844937,0.7533143478460976,3
UD_English-EWT,16,0.25,27,24,0.45587368920625265,0.1457198961372428,1.184581341584958,0.8113447735272686,3
UD_English-EWT,16,0.25,27,25,0.5300975306339576,0.17415433114679538,1.2371547558838554,0.8016762900656472,3
UD_English-EWT,16,0.25,27,26,0.749807033206053,0.24789670525027105,1.394045888196901,0.7416385022858888,3
UD_English-EWT,16,0.25,27,27,0.6324859290080102,0.2087325485328209,1.4529535198322954,0.7808742611338206,3
UD_English-EWT,16,0.25,27,28,0.6771519782975016,0.22289631921859063,1.3915471318152433,0.7616545530019128,3
UD_English-EWT,16,0.25,27,29,1.2452223894401762,0.421508673558144,1.7371252698922202,0.5930399596758987,3
UD_English-EWT,16,0.25,27,30,1.0274986605175205,0.3452091930613926,1.6023187389519264,0.6671610194205804,3
UD_English-EWT,16,0.25,27,31,0.4932924803356575,0.15987044278674764,0.9537685416258858,0.7888879260974503,3
UD_English-EWT,16,0.25,28,0,0.7684612386200055,0.26413931226347637,1.3665391834747922,0.7000523620507323,3
UD_English-EWT,16,0.25,28,1,0.5506627999045945,0.17733675458185197,1.3898412653657257,0.8041385571677612,3
UD_English-EWT,16,0.25,28,2,0.9450040317542566,0.31846235567646164,1.437967767128093,0.6670843279616863,3
UD_English-EWT,16,0.25,28,3,1.221532283842781,0.41357408504668475,1.7997212420830093,0.6187410056726746,3
UD_English-EWT,16,0.25,28,4,0.6315646611954779,0.20750596436022195,1.327243581292082,0.7691438513212517,3
UD_English-EWT,16,0.25,28,5,0.6775177323542713,0.22621505152101617,1.0458870742788948,0.7272954200324899,3
UD_English-EWT,16,0.25,28,6,1.047121363876893,0.3555747590083731,1.735156105271454,0.6789683972117245,3
UD_English-EWT,16,0.25,28,7,1.4685246471607403,0.49526480289484853,1.7956910037277825,0.47211698039633326,3
UD_English-EWT,16,0.25,28,8,0.5357565103295533,0.17347819305861367,1.232832561849272,0.7941024501982716,3
UD_English-EWT,16,0.25,28,9,1.1776871988668576,0.3928345739977173,1.769515999462218,0.6350664957163547,3
UD_English-EWT,16,0.25,28,10,0.839961714079037,0.2864353477357732,0.9498270427051572,0.552990432177248,3
UD_English-EWT,16,0.25,28,11,1.0575431968358588,0.3544115050846816,1.5609785192298327,0.649965853401492,3
UD_English-EWT,16,0.25,28,12,0.6260869202928411,0.20317075428517303,1.3712910971585626,0.7673286615390813,3
UD_English-EWT,16,0.25,28,13,1.3497302955142028,0.4493462398498979,1.8005509113516311,0.518998385391763,3
UD_English-EWT,16,0.25,28,14,1.2028278347532282,0.40714292949191105,1.8295415432238187,0.6408552230625856,3
UD_English-EWT,16,0.25,28,15,0.549541401205235,0.1792915998839303,1.2133041404642313,0.7889637814627753,3
UD_English-EWT,16,0.25,28,16,0.642548430076578,0.21091806243949032,1.290064657402169,0.7599066510687976,3
UD_English-EWT,16,0.25,28,17,0.8259153193191969,0.2765759002478396,1.322277743552552,0.6911571166988714,3
UD_English-EWT,16,0.25,28,18,0.9514045217744531,0.3185377047822992,1.389708300187288,0.6589918231119983,3
UD_English-EWT,16,0.25,28,19,0.6163992595321114,0.2001807034797695,1.3546938116412832,0.781052503035911,3
UD_English-EWT,16,0.25,28,20,0.9803788606993488,0.33297295487385736,1.6393618848181595,0.687013172318918,3
UD_English-EWT,16,0.25,28,21,0.8476222197784752,0.2802900160969878,1.4983085903232214,0.7056212444570873,3
UD_English-EWT,16,0.25,28,22,0.6975050826942063,0.23112617667683,1.1657108386574764,0.7374748534952139,3
UD_English-EWT,16,0.25,28,23,1.6963475528961973,0.5812669190796997,1.8598769591588573,0.3616378245763277,3
UD_English-EWT,16,0.25,28,24,0.5263862913399798,0.17115781303725877,1.1383838239914732,0.7946189037491932,3
UD_English-EWT,16,0.25,28,25,1.7112956487850195,0.5803648900505297,1.8540731795770007,0.2898433367587721,3
UD_English-EWT,16,0.25,28,26,1.0589374551356163,0.36199522630493064,1.269473248926451,0.5243796793665934,3
UD_English-EWT,16,0.25,28,27,0.5358104141758168,0.17116858578076713,1.3969282644286833,0.8119007753028461,3
UD_English-EWT,16,0.25,28,28,1.382286411776243,0.4680459682502273,1.8305831177258536,0.5113847828410797,3
UD_English-EWT,16,0.25,28,29,0.7121323385667768,0.23117057024204393,1.4328683251362353,0.7504520343993205,3
UD_English-EWT,16,0.25,28,30,0.9541576996255658,0.3220232167842718,1.4545885279964663,0.669140630257477,3
UD_English-EWT,16,0.25,28,31,0.46523136840302004,0.15510000647698785,1.1307916963788494,0.800591415408422,3
UD_English-EWT,16,0.25,29,0,0.9829858094318099,0.33172033934129613,1.341831820964379,0.6542481667886341,3
UD_English-EWT,16,0.25,29,1,0.4664723851967379,0.14664717356738835,1.3362483538225807,0.818485193741669,3
UD_English-EWT,16,0.25,29,2,1.1673984921830816,0.39456102119348196,1.8856186440082194,0.6625491487632468,3
UD_English-EWT,16,0.25,29,3,0.5920590280414387,0.19289202796878846,1.2508348997831615,0.7805896733220808,3
UD_English-EWT,16,0.25,29,4,1.0969929514157641,0.36998126700941225,1.5975168356994243,0.6203511787514001,3
UD_English-EWT,16,0.25,29,5,1.1688456613237959,0.3915979139818954,1.556587554867259,0.5382724209045668,3
UD_English-EWT,16,0.25,29,6,0.39862681786870696,0.12520731061053222,1.130345657053921,0.837107112892447,3
UD_English-EWT,16,0.25,29,7,0.7052323075048693,0.23650335694047434,1.122840104207315,0.6872120048368998,3
UD_English-EWT,16,0.25,29,8,0.8771662080867424,0.2892693190246766,1.4912368683161414,0.6941584961960441,3
UD_English-EWT,16,0.25,29,9,1.710951573644614,0.58467348195436,1.9545756128967786,0.39343187610579755,3
UD_English-EWT,16,0.25,29,10,1.7571811384516336,0.6010151281274299,1.8168483639241133,0.2521376288979431,3
UD_English-EWT,16,0.25,29,11,0.473188685327904,0.1516460046377406,1.2098761194288894,0.8198009334056756,3
UD_English-EWT,16,0.25,29,12,1.471562599698811,0.49582137553553984,2.0408639724625917,0.5562399557990129,3
UD_English-EWT,16,0.25,29,13,0.9679700902074521,0.32598736939208756,1.603488419238878,0.7014218105685189,3
UD_English-EWT,16,0.25,29,14,0.8856404959775493,0.3011376055971955,0.9572164536553872,0.5522076120101364,3
UD_English-EWT,16,0.25,29,15,1.8304707759716472,0.6315448622614525,1.7986291623886383,0.1985874928649386,3
UD_English-EWT,16,0.25,29,16,0.4504996997937017,0.14052083984209066,1.3219905981865248,0.8329869174077862,3
UD_English-EWT,16,0.25,29,17,0.7841032237113065,0.25981697771793233,1.5345276280599756,0.7336608119146094,3
UD_English-EWT,16,0.25,29,18,1.3012119539095621,0.44284184234986973,1.8357382385511434,0.6025632083965619,3
UD_English-EWT,16,0.25,29,19,1.3143637336668421,0.44782926194464795,1.8144837228109711,0.5929476200095726,3
UD_English-EWT,16,0.25,29,20,1.061880467429024,0.35393589230691963,1.587457963582705,0.6463971512225916,3
UD_English-EWT,16,0.25,29,21,1.3455508456502674,0.45877405097250074,1.883202290030125,0.591849412188911,3
UD_English-EWT,16,0.25,29,22,0.5633711728313174,0.18289104421522961,1.4409372317104283,0.8070439987278158,3
UD_English-EWT,16,0.25,29,23,1.2820479965247962,0.4283503126726233,1.9126957219589384,0.5887487371654024,3
UD_English-EWT,16,0.25,29,24,1.2182799893378777,0.4094525119171008,1.728896183801479,0.6108494086398019,3
UD_English-EWT,16,0.25,29,25,0.4466687426486737,0.1451790948764833,1.1590690313616194,0.8133850097927674,3
UD_English-EWT,16,0.25,29,26,1.3474257894009625,0.45908698014141436,1.8319595347011024,0.5773907311274272,3
UD_English-EWT,16,0.25,29,27,0.5278901651294695,0.16996496592653418,1.2852358841634133,0.8003227418739831,3
UD_English-EWT,16,0.25,29,28,1.2034655575299524,0.40417409616646327,1.88105688297032,0.6504898297995708,3
UD_English-EWT,16,0.25,29,29,0.7872993422634832,0.2699710998704525,0.8330675075424391,0.4588688023469813,3
UD_English-EWT,16,0.25,29,30,1.923103619305814,0.6570692426221402,2.1297868452762647,0.36520443212763426,3
UD_English-EWT,16,0.25,29,31,0.6310907819720565,0.20894820721419646,1.2842014957768997,0.7690260450072411,3
UD_English-EWT,16,0.25,30,0,0.5093389544364587,0.16360610596223213,1.1988233222858555,0.7965114743657451,3
UD_English-EWT,16,0.25,30,1,0.9375082810014107,0.31678702911949,1.247748022956709,0.6348834592706519,3
UD_English-EWT,16,0.25,30,2,1.801186710758939,0.6168975322108669,1.8641707355153148,0.27015127242629317,3
UD_English-EWT,16,0.25,30,3,0.6819542011565008,0.22241358933308739,1.4260048947699084,0.7634708416293662,3
UD_English-EWT,16,0.25,30,4,1.2329954509445227,0.4129919722228428,1.8864960518745342,0.6378178047067155,3
UD_English-EWT,16,0.25,30,5,0.8889964124041937,0.2989524884051041,1.4192892865486482,0.6812636737248612,3
UD_English-EWT,16,0.25,30,6,0.6660929212994696,0.22278397495032223,1.4095376604838883,0.7601173714563277,3
UD_English-EWT,16,0.25,30,7,1.4716290486857755,0.5050959763929709,1.6598237387578125,0.44712223968246384,3
UD_English-EWT,16,0.25,30,8,0.477699982272953,0.15270854200054984,1.2259444851557195,0.8082751837611633,3
UD_English-EWT,16,0.25,30,9,1.7889691698746606,0.6133806063014954,1.8377223124758142,0.2936633143282219,3
UD_English-EWT,16,0.25,30,10,1.2739808267094397,0.4338190492127219,1.7213869362472403,0.5725501686918171,3
UD_English-EWT,16,0.25,30,11,0.8677393819980717,0.2949010240989576,1.3803823951679284,0.6564745116632819,3
UD_English-EWT,16,0.25,30,12,1.9690366840373406,0.672827377671101,2.0042959639500615,0.21413514990094906,3
UD_English-EWT,16,0.25,30,13,0.5693289266461558,0.1873541142034916,1.040886104656536,0.7504876056492654,3
UD_English-EWT,16,0.25,30,14,1.2904862350019168,0.43976079893785314,1.7093788039597442,0.5755711149980733,3
UD_English-EWT,16,0.25,30,15,0.832910263038941,0.27709889565619944,1.1726525264820984,0.6768222836903101,3
UD_English-EWT,16,0.25,30,16,0.7898813057249795,0.26757746127065957,1.182490387615936,0.6917682141337022,3
UD_English-EWT,16,0.25,30,17,0.8980194362854155,0.30569348258317497,1.0040144294988913,0.5577056971336214,3
UD_English-EWT,16,0.25,30,18,0.8030114435405896,0.27109739339260724,1.3505092807154837,0.6827281582947883,3
UD_English-EWT,16,0.25,30,19,0.5274517884094587,0.17499364565342038,1.0441992237064683,0.7700879360890127,3
UD_English-EWT,16,0.25,30,20,0.35880394341472455,0.11185273222386911,0.9954723669847945,0.8472517962229924,3
UD_English-EWT,16,0.25,30,21,0.9603737877827742,0.3247728681086625,1.3521169563161655,0.6474803232864387,3
UD_English-EWT,16,0.25,30,22,0.39296372142410024,0.12377025226944505,1.0763557958984935,0.8308098137460119,3
UD_English-EWT,16,0.25,30,23,0.943270182939338,0.32359266587667074,1.5417999133114824,0.6889741381117989,3
UD_English-EWT,16,0.25,30,24,0.8768189251965729,0.29369188858728806,1.207248987490905,0.6434384387983977,3
UD_English-EWT,16,0.25,30,25,0.7023268117194483,0.2303640947063099,1.3788173805264066,0.7646860353417951,3
UD_English-EWT,16,0.25,30,26,2.2762602567401307,0.7783928886191659,2.2666780722814397,0.12101392525219391,3
UD_English-EWT,16,0.25,30,27,1.3666134279879498,0.47428137935589465,1.8039845911232935,0.5414169498419013,3
UD_English-EWT,16,0.25,30,28,0.6319816879035806,0.20400617283451727,1.3361375941224871,0.7620627806879892,3
UD_English-EWT,16,0.25,30,29,0.662555961796712,0.21588549302222515,1.3611545637453515,0.7578140171227776,3
UD_English-EWT,16,0.25,30,30,0.532828820700535,0.17173327807589808,1.295857312008467,0.7977319882812829,3
UD_English-EWT,16,0.25,30,31,1.532243121028598,0.5222011606373531,1.7901928837127805,0.42634737338253276,3
UD_English-EWT,16,0.25,31,0,2.1525482841528176,0.7410841860243531,2.1541788220839853,0.020280209603225446,3
UD_English-EWT,16,0.25,31,1,1.3778807887831237,0.4864503610845255,1.3126453433477596,0.03913544186042963,3
UD_English-EWT,16,0.25,31,2,2.386363447961043,0.8167505323452593,2.372788853712638,0.014012621926574861,3
UD_English-EWT,16,0.25,31,3,1.8321684016990314,0.6368357384601143,1.8082785887307808,0.009558428601088903,3
UD_English-EWT,16,0.25,31,4,1.9416749284675647,0.6730880871659419,1.9378692825852415,0.011545663808784785,3
UD_English-EWT,16,0.25,31,5,1.2883178188935438,0.4414733951887581,1.2750036341896474,0.0197358855498475,3
UD_English-EWT,16,0.25,31,6,1.1669861289837105,0.4050534420421106,1.1518721881649967,0.004468949367638927,3
UD_English-EWT,16,0.25,31,7,2.0257687782546427,0.7000593432447516,2.0102544489616903,0.015089887419876893,3
UD_English-EWT,16,0.25,31,8,2.0897601052765853,0.7182135549806506,2.0725141762872865,0.009353349720146328,3
UD_English-EWT,16,0.25,31,9,1.6885137471263525,0.6001786475692399,1.629653930854059,0.033388009073195994,3
UD_English-EWT,16,0.25,31,10,2.2061523862440944,0.760172541458533,2.1895466903411194,0.08321513882320787,3
UD_English-EWT,16,0.25,31,11,2.066477771285236,0.7119601052966926,2.052397356332977,0.009079866642436693,3
UD_English-EWT,16,0.25,31,12,1.6618182735147806,0.5831176352522629,1.6276613045585613,0.03520609303502678,3
UD_English-EWT,16,0.25,31,13,2.007572613045818,0.6891687915461961,1.9882616866210336,0.01585322504650881,3
UD_English-EWT,16,0.25,31,14,2.4253480993007703,0.8329627071193442,2.410474055994621,0.009641716054998863,3
UD_English-EWT,16,0.25,31,15,2.0153126388326803,0.6954022595194086,2.090985907855798,0.09418245813196935,3
