treebank,timestep,normalized_progress,layer,head,entropy_mean,entropy_normalized,entropy_no_bos,bos_sink_mass,n_seeds
UD_English-EWT,8,0.125,6,2,0.8813878789625532,0.3014016862221541,2.346900922271723,0.7902699470357165,3
UD_English-EWT,8,0.125,6,3,0.4268648068680138,0.1455728469105357,2.0053910323722333,0.8820008548936774,3
UD_English-EWT,8,0.125,6,4,1.697961041510431,0.5794823645742598,2.3498225284295873,0.5433624244832819,3
UD_English-EWT,8,0.125,6,5,1.283449165943759,0.4372002622444007,1.935729136313897,0.6170987341491903,3
UD_English-EWT,8,0.125,6,6,1.083116513756672,0.37699896235503766,2.252958920049754,0.7368251148523095,3
UD_English-EWT,8,0.125,6,7,0.4001791761587552,0.13818277376035235,1.8295782139229644,0.8841694011225726,3
UD_English-EWT,8,0.125,6,8,0.7245474789149123,0.25813019364054446,0.8786952360948795,0.565820661755126,3
UD_English-EWT,8,0.125,6,9,1.1860328033050769,0.4331352467825753,1.4218019986684638,0.43182680712934784,3
UD_English-EWT,8,0.125,6,10,0.6491045558482463,0.21542143655806956,1.5506029321739148,0.8008809038497278,3
UD_English-EWT,8,0.125,6,11,0.38511054558452146,0.1324697766650079,1.4657589487310752,0.8785250786223698,3
UD_English-EWT,8,0.125,7,0,0.7637095453526369,0.2655414546474038,0.8803074115341044,0.6711101285936837,3
UD_English-EWT,8,0.125,7,1,1.242352066904252,0.4339706319116612,2.2058331815488565,0.6748943090615268,3
UD_English-EWT,8,0.125,7,2,0.7221723052186176,0.25195735111458345,1.6741208563845449,0.7872516045750598,3
UD_English-EWT,8,0.125,7,3,0.642745678928869,0.21620927397714398,1.842303356023434,0.8205191216182187,3
UD_English-EWT,8,0.125,7,4,0.3719749554299592,0.12983046147956825,1.76744202001933,0.897643302579178,3
UD_English-EWT,8,0.125,7,5,0.4190587488313516,0.1439670884073879,1.9784921583039299,0.8872699762519809,3
UD_English-EWT,8,0.125,7,6,0.7314936825513622,0.2547930430044466,2.419796809364103,0.8343076395966751,3
UD_English-EWT,8,0.125,7,7,0.5731245161234342,0.18782840990305705,0.9429736060645085,0.7343870439517476,3
UD_English-EWT,8,0.125,7,8,0.3777464261458328,0.13375226230202764,1.8564942608874135,0.8957403982651907,3
UD_English-EWT,8,0.125,7,9,0.44409830653819443,0.14988862970607594,1.6846690651280414,0.8724366360511936,3
UD_English-EWT,8,0.125,7,10,0.7660663405294192,0.26676170356963236,1.8120152233999718,0.7700428697119429,3
UD_English-EWT,8,0.125,7,11,1.6974979501170104,0.5905075037269859,2.2150107493491773,0.4996414642699592,3
UD_English-EWT,8,0.125,8,0,1.3518435617667948,0.45621962512948616,2.275203227616833,0.6482340627110722,3
UD_English-EWT,8,0.125,8,1,0.8747412958835508,0.2981372011337733,0.804617148384669,0.3682418204911854,3
